| polra_number|pol_first_name  |pol_middle_name |pol_last_name   |pol_abbrv   |pol_junior|polra_party|ra_number  |pol_nat_id |polra_in_order|pol_number |st_postal|
|   22921|Timmy   ||Richardson  |Richrdsn|  |GOP|  14026|  59309| 2|  19811|IL   |
|   22922|Rodger  ||Jennings|Jennings|  |Grn|  14026|  59312| 3|  19812|IL   |
|   22923|Scott   ||Harper  |Harper  |  |Dem|  14028|  59314| 1|  19813|IL   |
|   22925|Steve   ||Alesch  |Alesch  |  |Grn|  14028|  59315| 3|  19815|IL   |
|   22930|Steve   ||Cox |Cox |  |Dem|  14032|  59320| 1|  19818|IL   |
|   22932|Robert  ||Abboud  |Abboud  |  |Dem|  14034|  59321| 1|  19819|IL   |
|   22941|Daniel  ||Davis   |Davis   |  |Dem|  14040|  59339| 1|  19824|IL   |
|   22702|John||Kennedy |Kennedy |  |GOP|  20157|  21684| 3|  19841|LA   |
|   22701|Mary|L.  |Landrieu|Landrieu|  |Dem|  20157|899| 1|  20143|LA   |
|   22880|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 6|  20290|IL   |
|   22882|John Joseph ||Polachek|Polachek|  |New|  0|  59207| 5|  20291|IL   |
|   22886|Kathy   ||Cummings|Cmmngs  |  |Grn|  15800|  59229| 3|  20292|IL   |
|   22888|Larry   ||Stafford|Stafford|  |Lib|  15800|  59232| 4|  20293|IL   |
|   22899|Daniel  ||Cunningham  |Cnnngh  |  |GOP|  14009|  59280| 2|  20294|IL   |
|   22900|Omar||Lopez   |Lopez   |  |Grn|  14009|  59281| 3|  20295|IL   |
|   22902|Tom ||Hanson  |Hanson  |  |GOP|  14011|  59282| 2|  20296|IL   |
|   22907|Steve   ||Miller  |Miller  |  |GOP|  14015|  59292| 2|  20297|IL   |
|   22917|Marty   ||Ozinga  |Ozinga  |  |GOP|  14024|  59307| 2|  20299|IL   |
|   22934|Scott   ||Summers |Summrs  |  |Grn|  14034|  59323| 3|  20300|IL   |
|   22935|Colleen ||Callahan|Callahan|  |Dem|  14038|  59331| 1|  20301|IL   |
|   22938|Sheldon ||Schafer |Schafer |  |Grn|  14038|  59332| 3|  20302|IL   |
|   22946|Troy||Dennis  |Dennis  |  |Grn|  14040|  59328| 3|  20304|IL   |
|   22945|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  20305|IL   |
|   22727|Peter   ||Vidrine |Vidrine |  |Oth|  20054|  22214| 3|  20450|LA   |
|   22751|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 5|  20464|LA   |
|   22731|Don ||Cazayoux|Cazayox |  |Dem|  20053|  54306| 1|  20564|LA   |
|   22725|Michael ||Jackson |Jackson |  |NPD|  20053|  54348| 3|  20600|LA   |
|   22696|John||McCain  |McCain  |  |GOP|  0|   1701| 3|  20658|LA   |
|   22586|Charles ||Boustany|Boustany|  |GOP|  20054|  50418| 2|  20962|LA   |
|   22716|Richard ||Fontanesi   |Fontanes|  |Lib|  20157|  50937| 2|  20968|LA   |
|   22726|Don ||Cravins |CravnsJr|Jr.   |Dem|  20054|  59657| 1|  20998|LA   |
|   22746|Gene||Amondson|Amondsn |  |Pro|  0|  51331| 7|  21010|LA   |
|   28054|Steny   ||Hoyer   |Hoyer   |  |Dem|  21757|   1061| 1|  21015|MD   |
|   22724|Bill||Cassidy |Cassidy |  |GOP|  20053|  59656| 2|  21039|LA   |
|3100|Tom ||Allen   |Allen   |  |Dem|  20643|   1317| 1|  21122|ME   |
|   26043|Susan   ||Collins |Collins |  |GOP|  20643|   1727| 2|  21130|ME   |
|   26125|Mike||Michaud |Michaud |  |Dem|  20645|585| 2|  21139|ME   |
|   28070|Elijah  ||Cummings|Cmmngs  |  |Dem|  21762|   1064| 1|  21321|MD   |
|   22694|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  21328|LA   |
|   22703|Steve   ||Scalise |Scalise |  |GOP|  20048|  54369| 2|  21330|LA   |
|   22719|Jay ||Patel   |Patel   |  |NPD|  20157|  59647| 4|  21338|LA   |
|   22720|Robert  ||Stewart |Stewart |  |Oth|  20157|  59648| 5|  21339|LA   |
|   22728|Jim ||Harlan  |Harlan  |  |Dem|  20048|  59649| 1|  21342|LA   |
|   22759|Paul||Carmouche   |Carmoch |  |Dem|  20240|  59654| 2|  21343|LA   |
|   22747|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 4|  21345|LA   |
|   22749|Gloria  ||La Riva |LaRiva  |  |PSL|  0|   7623| 8|  21346|LA   |
|   22750|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 2|  21347|LA   |
|   22752|Ron ||Paul|Paul|  |LTP|  0|302| 6|  21348|LA   |
|   22757|Helena  ||Moreno  |Moreno  |  |Dem|  20239|  59665| 2|  21350|LA   |
|   22758|Willie  ||Banks   |Banks   |  |Dem|  20240|  59668| 1|  21351|LA   |
|   22761|Chris   ||Gorman  |Gorman  |  |GOP|  20241|  59670| 2|  21352|LA   |
|   22760|John||Fleming |Fleming |  |GOP|  20241|  59669| 1|  21353|LA   |
|   22780|||To Be Determined|TBDtrm  |  |TBD|  20049|  59907| 1|  21361|LA   |
|   22781|||To Be Determined|TBDtrm  |  |TBD|  20051|  59907| 1|  21361|LA   |
|   28064|Roscoe  ||Bartlett|Bartlett|  |GOP|  21760|   1063| 2|  22012|MD   |
|   29767|Richard ||Neal|Neal|  |Dem|  22948|882| 1|  22028|MA   |
|   29769|Barney  ||Frank   |Frank   |  |Dem|  22950|884| 1|  22030|MA   |
|   29747|John||Olver   |Olver   |  |Dem|  22947|880| 1|  22080|MA   |
|   28196|||Yes |Yes |  |Yes|  22540|  2| 1|  22577|MD   |
|   28198|||Yes |Yes |  |Yes|  22541|  2| 1|  22577|MD   |
|   28197|||No  |No  |  |No |  22540|  3| 2|  22578|MD   |
|   28199|||No  |No  |  |No |  22541|  3| 2|  22578|MD   |
|   29772|Ed  ||Markey  |Markey  |  |Dem|  22953|888| 1|  22602|MA   |
|   26769|||Yes |Yes |  |Yes|  21116|  2| 1|  22712|ME   |
|   26770|||No  |No  |  |No |  21116|  3| 2|  22718|ME   |
|   31940|Fred||Upton   |Upton   |  |GOP|  23810|788| 1|  23015|MI   |
|   31939|Dale||Kildee  |Kildee  |  |Dem|  23809|784| 2|  23020|MI   |
|   31936|Dave||Camp|Camp|  |GOP|  23808|   1087| 1|  23030|MI   |
|   31951|Sander  ||Levin   |Levin   |  |Dem|  23816|802| 2|  23059|MI   |
|   31934|Vernon  ||Ehlers  |Ehlers  |  |GOP|  23807|781| 1|  23158|MI   |
|   31931|Bart||Stupak  |Stupak  |  |Dem|  23805|773| 2|  23176|MI   |
|   31567|Carolyn ||Cheeks Kilpatrick   |ChksKlpt|  |Dem|  23817|805| 2|  23193|MI   |
|   31942|Tim ||Walberg |Walberg |  |GOP|  23811|  25659| 1|  23292|MI   |
|   29771|John||Tierney |Tierney |  |Dem|  22952|887| 1|  23313|MA   |
|   29775|Stephen ||Lynch   |Lynch   |  |Dem|  23865|890| 1|  23422|MA   |
|   32122|||Yes |Yes |  |Yes|  24483|  2| 1|  23570|MI   |
|   32124|||Yes |Yes |  |Yes|  24484|  2| 1|  23570|MI   |
|   31932|Pete||Hoekstra|Hoekstra|  |GOP|  23806|777| 1|  23579|MI   |
|   31945|Joe ||Knollenberg |Knllnbrg|  |GOP|  23813|794| 1|  23597|MI   |
|   28034|Andy||Harris  |Harris  |  |GOP|  21746|  54777| 2|  23613|MD   |
|   29744|John||Kerry   |Kerry   |  |Dem|  22946|   1724| 1|  23733|MA   |
|   29768|Jim ||McGovern|McGovrn |  |Dem|  22949|883| 1|  23734|MA   |
|7107|Charlie ||Summers |Summrs  |  |GOP|  20644|  59612| 2|  23830|ME   |
|6104|Chellie ||Pingree |Pingree |  |Dem|  20644|  59613| 1|  23833|ME   |
|   26124|John||Frary   |Frary   |  |GOP|  20645|  59614| 1|  23835|ME   |
|   28037|Dutch   ||Ruppersberger   |Rpprsbr |  |Dem|  21749|   1055| 1|  23910|MD   |
|   28074|Chris   ||Van Hollen  |VanHolln|  |Dem|  21764|   1066| 1|  23931|MD   |
|   30128|Bill||Delahunt|Delahunt|  |Dem|  22956|891| 1|  24057|MA   |
|   26604|John||McCain  |McCain  |  |GOP|  0|   1701| 1|  24267|ME   |
|   26605|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 4|  24268|ME   |
|   26775|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 2|  24386|ME   |
|   26776|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 3|  24387|ME   |
|   28201|Ralph   ||Nader   |Nader   |  |MIP|  0|   3850| 6|  24548|MD   |
|   31564|Mark||Schauer |Schauer |  |Dem|  23811|  55131| 2|  24571|MI   |
|   28182|Ronald  ||Owens-Bey   |OwnsB   |  |Lib|  21762|  58668| 3|  24596|MD   |
|   28178|Lorenzo ||Gaztanaga   |Gaztang |  |Lib|  21749|  58656| 3|  24695|MD   |
|   28059|Jennifer||Dougherty   |Doghrty |  |Dem|  21760|  58663| 1|  24702|MD   |
|   28040|John||Sarbanes|Sarbanes|  |Dem|  21752|  51603| 1|  24755|MD   |
|   28044|Donna   ||Edwards |Edwards |  |Dem|  21754|  57813| 1|  24757|MD   |
|   29741|Norm||Coleman |Coleman |  |GOP|  25151|972| 2|  24918|MN   |
|   28892|Gene||Taylor  |Taylor  |  |Dem|  26489|220| 1|  25007|MS   |
|   29820|Roger   ||Wicker  |Wicker  |  |GOP|  25602|212| 2|  25106|MS   |
|   29821|Ronnie  ||Musgrove|Musgrov |  |Dem|  25602|   1300| 1|  25110|MS   |
|   29719|Erik||Paulsen |Paulsen |  |GOP|  24013|  55233| 2|  25175|MN   |
|   28008|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  25179|MD   |
|   28016|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  25185|MD   |
|   28025|Frank   ||Kratovil|Kratovil|  |Dem|  21746|  57792| 1|  25194|MD   |
|   28038|Richard ||Matthews|Matthws |  |GOP|  21749|  57788| 2|  25198|MD   |
|   28051|Peter   ||James   |James   |  |GOP|  21754|  58658| 2|  25203|MD   |
|   28055|Collins ||Bailey  |Bailey  |  |GOP|  21757|  58661| 2|  25204|MD   |
|   28073|Michael ||Hargadon|Hargadn |  |GOP|  21762|  58667| 2|  25211|MD   |
|   32123|||No  |No  |  |No |  24483|  3| 2|  25227|MI   |
|   32125|||No  |No  |  |No |  24484|  3| 2|  25227|MI   |
|   29564|Betty   ||McCollum|McCollm |  |Dem|  24016|989| 1|  25233|MN   |
|   28165|Thomas  ||Harris  |Harris  |  |GOP|  21752|  58657| 2|  25243|MD   |
|   28175|Steve   ||Hudson  |Hudson  |  |GOP|  21764|  58672| 2|  25246|MD   |
|   28176|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  25247|MD   |
|   28177|Richard ||Davis   |Davis   |  |Lib|  21746|  58655| 3|  25248|MD   |
|   28179|Thibeaux||Lincecum|Lincecm |  |Lib|  21754|  58660| 3|  25249|MD   |
|   28180|Darlene ||Nicholas|Nicholas|  |Lib|  21757|  58662| 3|  25250|MD   |
|   28181|Gary||Hoover  |Hoover  |  |Lib|  21760|  58666| 3|  25251|MD   |
|   28183|Gordon  ||Clark   |Clark   |  |Grn|  21764|  58683| 3|  25252|MD   |
|   28192|Ian ||Thomas  |Thomas  |  |Lib|  21764|  59792| 4|  25254|MD   |
|   28195|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 5|  25255|MD   |
|   28200|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 3|  25256|MD   |
|   29567|Collin  ||Peterson|Peterson|  |Dem|  24025|   1333| 1|  25314|MN   |
|   29568|James   ||Oberstar|Oberstar|  |Dem|  24028|996| 1|  25316|MN   |
|   30194|||Yes |Yes |  |Yes|  24357|  2| 1|  25624|MA   |
|   30196|||Yes |Yes |  |Yes|  24359|  2| 1|  25624|MA   |
|   30198|||Yes |Yes |  |Yes|  24361|  2| 1|  25624|MA   |
|   30195|||No  |No  |  |No |  24357|  3| 2|  25625|MA   |
|   30197|||No  |No  |  |No |  24359|  3| 2|  25625|MA   |
|   30199|||No  |No  |  |No |  24361|  3| 2|  25625|MA   |
|   29562|John||Kline   |Kline   |  |GOP|  24010|985| 2|  25885|MN   |
|6211|Lacy||Clay|Clay|  |Dem|  27025|   1337| 1|  26004|MO   |
|6225|Ike ||Skelton |Skelton |  |Dem|  26027|942| 2|  26010|MO   |
|   29825|Greg||Davis   |Davis   |  |GOP|  26486|  27387| 2|  26034|MS   |
|   29731|Glen||Menze   |Menze   |  |GOP|  24025|  26560| 2|  26104|MN   |
|   29770|Niki||Tsongas |Tsongas |  |Dem|  24356|  59617| 1|  26153|MA   |
|   29773|Mike||Capuano |Capuano |  |Dem|  22954|889| 1|  26154|MA   |
|   29728|Michele ||Bachmann|Bchmnn  |  |GOP|  24022|  55336| 2|  26178|MN   |
|6218|Todd||Akin|Akin|  |GOP|  26023|937| 1|  26191|MO   |
|   28899|Bennie  ||Thompson|Thompsn |  |Dem|  25929|   1335| 1|  26201|MS   |
|   30051|Jeff||Beatty  |Beatty  |  |GOP|  22946|  51520| 2|  26339|MA   |
|   30052|Nate||Bech|Bech|  |GOP|  22947|  59615| 2|  26340|MA   |
|   30053|Earl||Sholley |Sholley |  |GOP|  22950|  59616| 2|  26341|MA   |
|   30054|Richard ||Baker   |Baker   |  |GOP|  22952|  59619| 2|  26342|MA   |
|   30055|John||Cunningham  |Cnnngh  |  |GOP|  22953|  59620| 2|  26343|MA   |
|   30184|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 7|  26345|MN   |
|   30129|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 1|  26397|MA   |
|   30131|John||McCain  |McCain  |  |GOP|  0|   1701| 3|  26398|MA   |
|   30132|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 4|  26399|MA   |
|   30133|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 5|  26400|MA   |
|   30134|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 6|  26401|MA   |
|   30137|Susan   ||Allen   |Allen   |  |Ind|  22950|  59899| 3|  26404|MA   |
|   30201|Bob ||Barr|Barr|  |Lib|  0|  11527| 2|  26443|MA   |
|   30371|Robert  ||Underwood   |Underwd |  |Lib|  22946|  59906| 3|  26462|MA   |
|   29723|Keith   ||Ellison |Ellison |  |Dem|  24019|  55265| 1|  26658|MN   |
|   29716|Gregory ||Mikkelson   |Mikkelsn|  |Inp|  24007|   1330| 3|  26710|MN   |
|6184|Kenny   ||Hulshof |Hulshof |  |GOP|  26795|954| 1|  26753|MO   |
|   29845|Thad||Cochran |Cochran |  |GOP|  26692|690| 2|  26758|MS   |
|   29850|Ted ||Weill   |Weill   |  |RP |  0|  28726| 7|  26773|MS   |
|   29750|Charles ||Aldrich |Aldrich |  |Lib|  25151|  51525| 4|  26809|MN   |
|   31929|Jack||Hoogendyk   |Hogndyk |  |GOP|  24463|  24147| 1|  26892|MI   |
|   31930|Carl||Levin   |Levin   |  |Dem|  24463|768| 2|  26893|MI   |
|   31560|Tom ||Casperson   |Caspersn|  |GOP|  23805|  55110| 1|  26894|MI   |
|   31933|Fred||Johnson |Johnson |  |Dem|  23806|  59455| 2|  26897|MI   |
|   31935|Henry   ||Sanchez |Sanchez |  |Dem|  23807|  25202| 2|  26898|MI   |
|   31937|Andrew  ||Concannon   |Concnnn |  |Dem|  23808|  59456| 2|  26899|MI   |
|   31938|Matt||Sawicki |Sawicki |  |GOP|  23809|  59457| 1|  26900|MI   |
|   31941|Don ||Cooney  |Cooney  |  |Dem|  23810|  59458| 2|  26901|MI   |
|   30178|Roger   ||Calero  |Calero  |  |SWP|  0|  51183| 5|  26902|MN   |
|   31943|Mike||Rogers  |Rogers  |  |GOP|  23812|   1169| 1|  26903|MI   |
|   31944|Robert  ||Alexander   |Alexandr|  |Dem|  23812|  22902| 2|  26904|MI   |
|   31946|Gary||Peters  |Peters  |  |Dem|  23813|  24973| 2|  26905|MI   |
|   31947|Candice ||Miller  |Miller  |  |GOP|  23814|   1326| 1|  26906|MI   |
|   31948|Robert  ||Denison |Denison |  |Dem|  23814|  23537| 2|  26907|MI   |
|   31949|Thad||McCotter|McCotter|  |GOP|  23815|799| 1|  26908|MI   |
|   31566|Joseph  ||Larkin  |Larkin  |  |Dem|  23815|  59460| 2|  26910|MI   |
|   31950|Bert||Copple  |Copple  |  |GOP|  23816|  59461| 1|  26911|MI   |
|   31952|Edward  ||Gubics  |Gubics  |  |GOP|  23817|  59462| 1|  26912|MI   |
|   31953|John||Conyers |Conyers |  |Dem|  23818|806| 1|  26914|MI   |
|   31954|John||Lynch   |Lynch   |  |GOP|  23819|  59463| 1|  26915|MI   |
|   31955|John||Dingell |Dingell |  |Dem|  23819|809| 2|  26916|MI   |
|   29713|Tim ||Walz|Walz|  |Dem|  24007|  51531| 1|  26917|MN   |
|   29844|Erik||Fleming |Fleming |  |Dem|  26692|  55619| 1|  26991|MS   |
|   32641|||No  |No  |  |No |  28254|  3| 2|  27015|MT   |
|   29816|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  27052|MS   |
|   29849|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 6|  27064|MS   |
|   30176|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  27224|MN   |
|   30175|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  27235|MN   |
|6178|Jay ||Nixon   |Nixon   |  |Dem|  26795|  29169| 2|  27240|MO   |
|   29744|Dean||Barkley |Barkley |  |Inp|  25151|  59679| 3|  27243|MN   |
|   29734|Al  ||Franken |Franken |  |Dem|  25151|  59608| 1|  27246|MN   |
|   29751|James   ||Niemackl|Niemckl |  |CST|  25151|  59680| 5|  27247|MN   |
|   29714|Brian   ||Davis   |Davis   |  |GOP|  24007|  59601| 2|  27248|MN   |
|   29717|Steve   ||Sarvi   |Sarvi   |  |Dem|  24010|  59609| 1|  27249|MN   |
|   29720|David   ||Dillon  |Dillon  |  |Inp|  24013|  59602| 3|  27250|MN   |
|   29718|Ashwin  ||Madia   |Madia   |  |Dem|  24013|  59603| 1|  27251|MN   |
|   29722|Ed  ||Matthews|Matthws |Mthw  |GOP|  24016|  59604| 2|  27253|MN   |
|   29725|Barb||Davis White |DavsWht |  |GOP|  24019|  59605| 2|  27254|MN   |
|   29726|Bill||McGaughey   |McGghy  |  |Inp|  24019|  26543| 3|  27255|MN   |
|   29730|Bob ||Anderson|Andersn |  |Inp|  24022|  59610| 3|  27256|MN   |
|   29727|El  ||Tinklenberg |Tnklnbrg|  |Dem|  24022|  59606| 1|  27258|MN   |
|   29733|Michael ||Cummins |Cummns  |  |GOP|  24028|  59607| 2|  27260|MN   |
|6242|Roy ||Blunt   |Blunt   |  |GOP|  26033|   1343| 1|  27408|MO   |
|   32076|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 2|  27426|MI   |
|   32077|John||McCain  |McCain  |  |GOP|  0|   1701| 1|  27427|MI   |
|   32078|Chuck   ||Baldwin |Baldwin |  |UST|  0|  59208| 4|  27428|MI   |
|   32079|Bob ||Barr|Barr|  |Lib|  0|  11527| 5|  27429|MI   |
|   32080|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 3|  27430|MI   |
|   32081|Ralph   ||Nader   |Nader   |  |NLP|  0|   3850| 6|  27431|MI   |
|   32083|Scotty  ||Boman   |Boman   |  |Lib|  24463|  23116| 5|  27432|MI   |
|   32084|Doug||Dern|Dern|  |NLP|  24463|771| 6|  27433|MI   |
|   32085|Harley  ||Mikkelson   |Mikkelsn|  |Grn|  24463|786| 3|  27434|MI   |
|   32086|Michael ||Nikitin |Nikitin |  |UST|  24463|  59801| 4|  27435|MI   |
|   32087|Daniel  ||Grow|Grow|  |Lib|  23805|  59804| 5|  27436|MI   |
|   32088|Jean||Treacy  |Treacy  |  |Grn|  23805|  59803| 3|  27437|MI   |
|   32089|Joshua  ||Warren  |Warren  |  |UST|  23805|  51961| 4|  27438|MI   |
|   32090|Ronald  ||Graeser |Graeser |  |UST|  23806|779| 3|  27439|MI   |
|   32091|Dan ||Johnson |Johnson |  |Lib|  23806|  59813| 4|  27440|MI   |
|   32092|Erwin   ||Haas|Haas|  |Lib|  23807|  23958| 3|  27441|MI   |
|   32093|John||Emerick |Emerick |  |UST|  23808|  23657| 3|  27442|MI   |
|   32094|Allitta ||Hren|Hren|  |Lib|  23808|  51964| 4|  27443|MI   |
|   32095|Ken ||Mathenia|Matheni |  |Grn|  23809|  51966| 3|  27444|MI   |
|   32096|Leonard ||Schwartz|Schwartz|  |Lib|  23809|  51960| 4|  27445|MI   |
|   32097|Greg||Merle   |Merle   |  |Lib|  23810|  59815| 4|  27447|MI   |
|   32098|Edward  ||Pinkney |Pinkney |  |Grn|  23810|  59814| 3|  27448|MI   |
|   32099|Lynn||Meadows |Meadows |  |Grn|  23811|  59816| 3|  27449|MI   |
|   32100|Ken ||Proctor |Proctor |  |Lib|  23811|790| 4|  27450|MI   |
|   32101|Aaron   ||Stuttman|Stuttman|  |Grn|  23812|  51977| 3|  27451|MI   |
|   32102|Will||White   |White   |  |Lib|  23812|  25745| 5|  27452|MI   |
|   32103|George  ||Zimmer  |Zimmer  |  |UST|  23812|  59817| 4|  27453|MI   |
|   32104|Douglas ||Campbell|Campbll |  |Grn|  23813|   1321| 3|  27454|MI   |
|   32105|Adam||Goodman |Goodmn  |  |Lib|  23813|  51970| 4|  27455|MI   |
|   32106|Jack||Kevorkian   |Kevorkin|  |NPA|  23813|  59818| 5|  27456|MI   |
|   32108|Candace ||Caveny  |Caveny  |  |Grn|  23814|  51971| 3|  27457|MI   |
|   32109|Neil||Stephenson  |Stephnsn|  |Lib|  23814|  59819| 4|  27458|MI   |
|   32110|Erik||Shelley |Shelley |  |Grn|  23815|  59820| 3|  27459|MI   |
|   32111|John||Tatar   |Tatar   |  |Lib|  23815|  25498| 4|  27460|MI   |
|   32112|William ||Opalicky|Opalicky|  |Grn|  23816|  59821| 3|  27461|MI   |
|   32113|Les ||Townsend|Townsnd |  |UST|  23816|  51973| 4|  27462|MI   |
|   32114|John||Vico|Vico|  |Lib|  23816|  59822| 5|  27463|MI   |
|   32115|George  ||Corsetti|Corsetti|  |Grn|  23817|  59823| 3|  27464|MI   |
|   32116|Gregory ||Creswell|Creswell|  |Lib|  23817|  23437| 4|  27465|MI   |
|   32117|Richard ||Secula  |Secula  |  |Lib|  23818|  25268| 3|  27466|MI   |
|   32118|Clyde   ||Shabazz |Shabazz |  |Grn|  23818|  59834| 2|  27467|MI   |
|   32119|Aimee   ||Smith   |Smith   |  |Grn|  23819|  51974| 3|  27468|MI   |
|   32120|Greg||Stempfle|Stempfle|  |Lib|  23819|811| 5|  27469|MI   |
|   32121|James   ||Wagner  |Wagner  |  |UST|  23819|  25657| 4|  27470|MI   |
|   30177|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 3|  27542|MN   |
|   30179|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 6|  27543|MN   |
|   30183|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  27544|MN   |
|6246|Jo Ann  ||Emerson |Emerson |  |GOP|  26035|951| 1|  27554|MO   |
|   29852|Wally   ||Pang|Pang|  |Ind|  26486|  58428| 3|  27629|MS   |
|   29817|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  27767|MS   |
|   29847|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  27768|MS   |
|   29823|Travis  ||Childers|Childers|  |Dem|  26486|  57814| 1|  27769|MS   |
|   29826|Richard ||Cook|Cook|  |GOP|  25929|  57822| 2|  27770|MS   |
|   29827|Joel||Gill|Gill|  |Dem|  26488|  57824| 1|  27771|MS   |
|   29828|Gregg   ||Harper  |Harper  |  |GOP|  26488|  57825| 2|  27772|MS   |
|   29830|John||McCay   |McCay   |  |GOP|  26489|  57830| 2|  27773|MS   |
|   29846|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 3|  27776|MS   |
|   29848|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 5|  27777|MS   |
|   29853|John||Wages   |Wages   |  |Grn|  26486|  58430| 4|  27778|MS   |
|6257|Tamara  ||Millay  |Millay  |  |Lib|  26037|934| 3|  28299|MO   |
|6237|Sam ||Graves  |Graves  |  |GOP|  26031|   1342| 1|  28326|MO   |
|   32640|||Yes |Yes |  |Yes|  28254|  2| 1|  28380|MT   |
|   32221|Max ||Baucus  |Baucus  |  |Dem|  27607|226| 1|  28407|MT   |
|   32235|Roy ||Brown   |Brown   |  |GOP|  27003|  55735| 2|  28454|MT   |
|6224|Kevin   ||Babcock |Babcock |  |Lib|  26025|  28829| 3|  28511|MO   |
|6219|Russ||Carnahan|Carnahn |  |Dem|  26025|   1852| 2|  28512|MO   |
|6458|Thomas  ||Knapp   |Knapp   |  |Lib|  26023|  29087| 3|  28540|MO   |
|6256|Blaine  ||Luetkemeyer |Lutkmyr |  |GOP|  26037|  55466| 1|  28670|MO   |
|   32207|Denny   ||Rehberg |Rehberg |  |GOP|  27004|   1162| 2|  28695|MT   |
|   28726|Ted ||Weill   |Weill   |  |RP |  0|  28726|24|  28726|US   |
|   32234|Brian   ||Schweitzer  |Schwetzr|  |Dem|  27003|  50227| 1|  28763|MT   |
|   32237|Stan||Jones   |Jones   |  |Lib|  27003|   1163| 3|  28766|MT   |
|6728|||Yes |Yes |  |Yes|  27043|  2| 1|  28836|MO   |
|6736|||Yes |Yes |  |Yes|  27048|  2| 1|  28836|MO   |
|6729|||No  |No  |  |No |  27043|  3| 2|  28837|MO   |
|6737|||No  |No  |  |No |  27048|  3| 2|  28837|MO   |
|6229|Emanuel ||Cleaver |Cleaver |  |Dem|  26029|  50040| 2|  28900|MO   |
|6249|Judy||Baker   |Baker   |  |Dem|  26037|  59486| 2|  28940|MO   |
|   32231|Mike||Fellows |Fellows |  |Lib|  27004|540| 3|  28987|MT   |
|   32224|Bob ||Kelleher|Kelleher|  |GOP|  27607|541| 2|  28988|MT   |
|   32588|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 5|  29004|MT   |
|   30878|||No  |No  |  |No |  29094|  3| 2|  29006|NE   |
|   30877|||Yes |Yes |  |Yes|  29094|  2| 1|  29007|NE   |
|   30717|Lee ||Terry   |Terry   |  |GOP|  28385|231| 1|  29016|NE   |
|   30737|Mike||Johanns |Johanns |  |GOP|  28594|445| 1|  29023|NE   |
|6228|Jeff||Parnell |Parnell |  |GOP|  26027|  50053| 1|  29049|MO   |
|   30718|Adrian  ||Smith   |Smith   |  |GOP|  28384|  30010| 1|  29087|NE   |
|6238|Dave||Browning|Brownng |  |Lib|  26031|  59482| 3|  29154|MO   |
|6243|Kevin   ||Craig   |Craig   |  |Lib|  26033|  50436| 3|  29158|MO   |
|6212|Robb||Cunningham  |Cnnngh  |  |Lib|  27025|  51610| 2|  29160|MO   |
|  22|Dean||Heller  |Heller  |  |GOP|  4|  30423| 2|  29167|NV   |
|6230|Jacob   ||Turk|Turk|  |GOP|  26029|  51614| 1|  29226|MO   |
|6247|Branden ||McCullough  |McCllgh |  |Lib|  26035|  51616| 3|  29234|MO   |
|   32218|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  29250|MT   |
|   32590|Ron ||Paul|Paul|  |CST|  0|302| 3|  29251|MT   |
|   32217|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  29259|MT   |
|   32229|John||Driscoll|Driscoll|  |Dem|  27004|  59353| 1|  29267|MT   |
|   30879|Ralph   ||Nader   |Nader   |  |PEC|  0|   3850| 6|  29293|NE   |
