| polra_number|pol_first_name  |pol_middle_name |pol_last_name   |pol_abbrv   |pol_junior|polra_party|ra_number  |pol_nat_id |polra_in_order|pol_number |st_postal|
|   43967|Ken ||Matesz  |Mates   |  |Lib|  36005|  60762| 2|  41074|OH   |
|   43968|Dennis  ||Spisak  |Spisak  |  |Grn|  36005|  59905| 3|  41075|OH   |
|   43969|Eric||Deaton  |Deaton  |  |CST|  36780|  60758| 1|  41076|OH   |
|   43970|Daniel  ||LaBotz  |LaBotz  |  |Soc|  36780|  60759| 3|  41077|OH   |
|   43972|Rich||Stevenson   |Stevensn|  |Grn|  36015|  36974| 4|  41078|OH   |
|   43973|Marc||Johnston|Johnston|  |Lib|  37258|  60900| 1|  41079|OH   |
|   43993|Jeffrey ||Blevins |Blevins |  |Lib|  36045|  60911| 1|  41081|OH   |
|   44110|Lindsey ||Sutton  |Sutton  |  |CST|  36049|  60913| 3|  41083|OH   |
|   43996|Joe ||Roberts |Roberts |  |Dem|  36019|  61034| 1|  41084|OH   |
|   43997|James   ||Traficant   |Traficnt|  |Ind|  36047|   1389| 3|  41085|OH   |
|   44103|Michael ||Pryce   |Pryce   |  |NPA|  36780|  61274| 5|  41140|OH   |
|   48374|Robert  ||Brady   |Brady   |  |Dem|  39008|237| 1|  41142|PA   |
|   46917|||Yes |Yes |  |Yes|  41898|  2| 1|  41915|SC   |
|   46919|||Yes |Yes |  |Yes|  41899|  2| 1|  41915|SC   |
|   56143|Joe ||Barton  |Barton  |  |GOP|  45876|281| 1|  42018|TX   |
|   56181|Lamar   ||Smith   |SmithL  |  |GOP|  45891|321| 1|  42037|TX   |
|   56146|Kevin   ||Brady   |Brady   |  |GOP|  45878|287| 1|  42073|TX   |
|   46511|Jim ||Clyburn |Clyburn |  |Dem|  41315|   1414| 3|  42083|SC   |
|   56208|Rick||Perry   |Perry   |  |GOP|  45901|362| 1|  42105|TX   |
|   44780|||Yes |Yes |  |Yes|  41043|  2| 1|  42165|RI   |
|   44781|||No  |No  |  |No |  41043|  3| 2|  42166|RI   |
|   46665|Vincent ||Sheheen |Sheheen |  |Dem|  41191|  58026| 3|  42306|SC   |
|   44750|John||Loughlin|Loughlin|  |GOP|  40015|  60670| 2|  42340|RI   |
|   44754|Jim ||Langevin|Langevin|  |Dem|  40017|967| 1|  42365|RI   |
|   46521|John||Spratt  |Spratt  |  |Dem|  41314|612| 2|  42407|SC   |
|   48501|Dan ||Onorato |Onorato |  |Dem|  39292|  39698| 1|  42487|PA   |
|   44749|David   ||Cicilline   |Cicilline   |  |Dem|  40015|  39864| 1|  42571|RI   |
|   44755|Mark||Zaccaria|Zaccaria|  |GOP|  40017|  59621| 2|  42577|RI   |
|   44763|Frank   ||Caprio  |Caprio  |  |Dem|  40005|  57844| 2|  42581|RI   |
|   44764|John||Robitaille  |Robitaill   |  |GOP|  40005|  61041| 3|  42582|RI   |
|   46731|Dennis  ||Daugaard|Daugard |  |GOP|  42222|  40715| 1|  42649|SD   |
|   44751|Kenneth ||Capalbo |Capalbo |  |Ind|  40015|  56221| 4|  42773|RI   |
|   44752|Gregory ||Raposa  |Raposa  |  |Ind|  40015|  40044| 3|  42774|RI   |
|   44756|John||Matson  |Matson  |  |Ind|  40017|968| 3|  42775|RI   |
|   44757|Ken ||Block   |Block   |  |Mod|  40005|  61223| 1|  42776|RI   |
|   44758|Lincoln ||Chafee  |Chafee  |  |Ind|  40005|   1753| 4|  42777|RI   |
|   44760|Joseph  ||Lusi|Lusi|  |Ind|  40005|  61226| 5|  42778|RI   |
|   44761|Ronald  ||Algieri |Algieri |  |Ind|  40005|  61224| 6|  42779|RI   |
|   44762|Todd||Giroux  |Giroux  |  |Ind|  40005|  61225| 7|  42780|RI   |
|   46868|John||Thune   |Thune   |  |GOP|  42426|579| 1|  42818|SD   |
|   46574|Joe ||Wilson  |Wilson  |  |GOP|  41003|   1410| 1|  42850|SC   |
|   46888|||Yes |Yes |  |Yes|  42535|  2| 1|  42850|SD   |
|   46892|||Yes |Yes |  |Yes|  42537|  2| 1|  42850|SD   |
|   46894|||Yes |Yes |  |Yes|  42538|  2| 1|  42850|SD   |
|   46887|||No  |No  |  |No |  42535|  3| 2|  42851|SD   |
|   46891|||No  |No  |  |No |  42537|  3| 2|  42851|SD   |
|   46952|||No  |No  |  |No |  42538|  3| 2|  42851|SD   |
|   48248|Jason   ||Altmire |Altmire |  |Dem|  39011|  51543| 1|  42938|PA   |
|   48498|Joe ||Sestak  |Sestak  |  |Dem|  39002|  51545| 1|  42943|PA   |
|   48378|Patrick ||Murphy  |Murphy  |  |Dem|  39015|  51546| 1|  42945|PA   |
|   48613|Christopher ||Carney  |Carney  |  |Dem|  39017|  51547| 1|  42947|PA   |
|   46708|Jeff||Duncan  |Duncan  |  |GOP|  41004|  57891| 1|  42959|SC   |
|   47881|John||Duncan  |Duncan  |  |GOP|  43007|665| 1|  43041|TN   |
|   46649|Jim ||DeMint  |DeMint  |  |GOP|  41849|610| 2|  43046|SC   |
|   46668|Nikki   ||Haley   |Haley   |  |GOP|  41191|  60420| 2|  43107|SC   |
|   46719|Stephanie   ||Herseth Sandlin |HrsthSnd|  |Dem|  42005|581| 2|  43170|SD   |
|   46918|||No  |No  |  |No |  41898|  3| 2|  43219|SC   |
|   46920|||No  |No  |  |No |  41899|  3| 2|  43219|SC   |
|   48064|Roy ||Herron  |Herron  |  |Dem|  43019|  58273| 2|  43246|TN   |
|   48605|Bryan   ||Lentz   |Lentz   |  |Dem|  39014|  60429| 1|  43330|PA   |
|   46728|Kristi  ||Noem|Noem|  |GOP|  42005|  60394| 1|  43409|SD   |
|   46719|Mick||Mulvaney|Mulvany |  |GOP|  41314|  60619| 1|  43415|SC   |
|   46773|Scott   ||Heidepriem  |Heidprm |  |Dem|  42222|  60690| 2|  43481|SD   |
|   46693|Tim ||Scott   |Scott   |  |GOP|  41002|  60345| 2|  43498|SC   |
|   48514|Lou ||Barletta|Barletta|  |GOP|  39018|252| 2|  43537|PA   |
|   47917|Steve   ||Cohen   |Cohen   |  |Dem|  43020|  41288| 2|  43538|TN   |
|   46715|Trey||Gowdy   |Gowdy   |  |GOP|  41313|  60681| 2|  43661|SC   |
|   46723|Jim ||Pratt   |Pratt   |  |GOP|  41315|  60684| 2|  43666|SC   |
|   46651|Alvin   ||Greene  |Greene  |  |Dem|  41849|  60335| 3|  43740|SC   |
|   46690|Ben ||Frasier |Frasier |  |Dem|  41002|  40244| 4|  43743|SC   |
|   46702|Rob ||Miller  |Miller  |  |Dem|  41003|  59675| 3|  43744|SC   |
|   46704|Jane||Dyer|Dyer|  |Dem|  41004|  59676| 2|  43746|SC   |
|   46859|Jane||Dyer|Dyer|  |WF |  41004|  59676| 3|  43746|SC   |
|   46713|Paul||Corden  |Corden  |  |Dem|  41313|  59677| 4|  43747|SC   |
|   46869|Thomas  ||Marking |Marking |  |Ind|  42005|  60708| 3|  43774|SD   |
|   47913|Lincoln ||Davis   |Davis   |  |Dem|  43011|   1428| 2|  43785|TN   |
|   46843|Tom ||Clements|Clements|  |Grn|  41849|  60671| 1|  43789|SC   |
|   46845|Morgan  ||Reeves  |Reeves  |  |Grn|  41191|  60672| 1|  43790|SC   |
|   46846|Morgan  ||Reeves  |Reeves  |  |UCz|  41191|  60672| 4|  43790|SC   |
|   46849|Robert  ||Dobbs   |Dobbs   |  |Grn|  41002|  60673| 1|  43791|SC   |
|   46851|Keith   ||Blandford   |Blandfrd|  |Lib|  41002|  60674| 3|  43792|SC   |
|   46852|Mac ||McCullough  |McCllgh |  |UCz|  41002|  60676| 6|  43793|SC   |
|   46850|Jimmy   ||Wood|Wood|  |Inp|  41002|  60677| 7|  43794|SC   |
|   46857|Eddie   ||McCain  |McCain  |  |Lib|  41003|  60678| 2|  43795|SC   |
|   46856|Marc||Beaman  |Beaman  |  |CST|  41003|  60679| 4|  43796|SC   |
|   46858|John||Dalen   |Dalen   |  |CST|  41004|  60680| 4|  43797|SC   |
|   46863|C. Faye ||Walters |Walters |  |Grn|  41313|611| 1|  43798|SC   |
|   46862|Rick||Mahler  |Mahler  |  |Lib|  41313|  60682| 3|  43799|SC   |
|   46861|Dave||Edwards |Edwards |  |CST|  41313|  60683| 5|  43800|SC   |
|   46865|Nammu   ||Muhammad|Mhmmd   |  |Grn|  41315|  60685| 1|  43801|SC   |
|   46876|Rob ||Groce   |Groce   |  |WF |  41002|  61075| 5|  43802|SC   |
|   48499|Pat ||Toomey  |Toomey  |  |GOP|  39002|257| 2|  43965|PA   |
|   48503|Tom ||Corbett |Corbett |  |GOP|  39292|  60204| 2|  43968|PA   |
|   48596|Mike||Kelly   |Kelly   |  |GOP|  39010|  60917| 2|  43975|PA   |
|   48511|Kathy   ||Dahlkemper  |Dhlkmpr |  |Dem|  39010|  58298| 1|  43979|PA   |
|   48513|Patrick ||Meehan  |Meehan  |  |GOP|  39014|  60432| 2|  43980|PA   |
|   48601|Keith   ||Rothfus |Rothfus |  |GOP|  39011|  60544| 2|  43981|PA   |
|   48512|Glenn   ||Thompson|Thompsn |  |GOP|  39012|  58283| 2|  43983|PA   |
|   48637|Manan   ||Trivedi |Trivedi |  |Dem|  39013|  60434| 1|  43985|PA   |
|   48608|Michael ||Fitzpatrick |Fitzptrck   |  |GOP|  39015|  51178| 2|  43987|PA   |
|   48615|Thomas  ||Marino  |Marino  |  |GOP|  39017|  60542| 2|  43991|PA   |
|   48515|Tim ||Burns   |Burns   |  |GOP|  39019|  60309| 2|  43996|PA   |
|   48516|Dee ||Adcock  |Adcock  |  |GOP|  39020|  60536| 2|  43997|PA   |
|   48621|Mark||Critz   |Critz   |  |Dem|  39019|  60307| 1|  43998|PA   |
|   48518|Melissa ||Haluszczak  |Halszczk|  |GOP|  39021|  60539| 2|  44000|PA   |
|   48519|Lois||Herr|Herr|  |Dem|  39023|  49963| 1|  44002|PA   |
|   48520|Ryan||Sanders |Sanders |  |Dem|  39026|  60433| 1|  44006|PA   |
|   48593|Rick||Hellberg|Hellberg|  |GOP|  39303|  60540| 2|  44078|PA   |
|   48603|Michael ||Pipe|Pipe|  |Dem|  39012|  60543| 1|  44081|PA   |
|   48627|John||Callahan|Callahan|  |Dem|  39022|  60537| 1|  44091|PA   |
|   48635|Dan ||Connolly|Connolly|  |Dem|  39025|  60538| 1|  44094|PA   |
|   56140|Ralph   ||Hall|Hall|  |GOP|  45874|273| 1|  44094|TX   |
|   55742|Chet||Edwards |Edwards |  |Dem|  45887|293| 2|  44167|TX   |
|   55749|Eddie Bernice   ||Johnson |Johnson |  |Dem|  45900|350| 2|  44177|TX   |
|   48051|Diane   ||Black   |Black   |  |GOP|  43015|  58195| 1|  44288|TN   |
|   56134|Sam ||Johnson |JhnsnS  |  |GOP|  45873|270| 1|  44298|TX   |
|   56189|Kenny   ||Marchant|Marchnt |  |GOP|  45894|  42752| 1|  44364|TX   |
|   48996|Vernon  ||Etzel   |Etzel   |  |Lib|  39012|  61204| 3|  44370|PA   |
|   48997|James   ||Schneller   |Schneller   |  |Ind|  39014|  61205| 3|  44371|PA   |
|   48999|Ed  ||Bortz   |Bortz   |  |Grn|  39021|  61206| 3|  44373|PA   |
|   49000|Jake||Towne   |Towne   |  |Ind|  39022|  61207| 3|  44374|PA   |
|   49001|Joshua  ||Monighan|Monighn |  |Ind|  39026|  61203| 3|  44375|PA   |
|   55745|Ciro||Rodriguez   |Rodriguz|  |Dem|  45893|345| 2|  44389|TX   |
|   48310|||Yes |Yes |  |Yes|  43612|  2| 1|  44402|TN   |
|   48311|||No  |No  |  |No |  43612|  3| 2|  44403|TN   |
|   56294|John||Culberson   |Culbersn|  |GOP|  45877|284| 1|  44403|TX   |
|   49067|Tom ||Conners |Conners |  |Dem|  40041|  60795| 1|  44427|PA   |
|   47883|Marsha  ||Blackburn   |Blackbrn|  |GOP|  43017|682| 1|  44583|TN   |
|   47914|Jim ||Cooper  |Cooper  |  |Dem|  43013|676| 2|  44624|TN   |
|   55748|Gene||Green   |Green   |  |Dem|  45899|348| 2|  44723|TX   |
|   48029|John||Wolfe   |Wolfe   |  |Dem|  43009|   1426| 2|  44891|TN   |
|   48256|Toni||Hall|Hall|  |Ind|  43440|  60946| 8|  45003|TN   |
|   48255|June||Griffin |Griffin |  |Ind|  43440|  50460| 7|  45073|TN   |
|   47880|Phil||Roe |Roe |  |GOP|  43003|  59572| 1|  45107|TN   |
|   48294|Jim ||Boyd|Boyd|  |Ind|  43015|  60995| 3|  45232|TN   |
|   48254|David   ||Gatchell|Gatchell|  |Ind|  43440|648| 6|  45283|TN   |
|   48264|Carl||Whitaker|Whitaker|  |Ind|  43440|655|16|  45285|TN   |
|   48263|Howard  ||Switzer |Switzer |  |Ind|  43440|  51872|15|  45286|TN   |
|   48015|David   ||Hancock |Hancock |  |Dem|  43007|  59573| 2|  45340|TN   |
|   48038|David   ||Hall|Hall|  |GOP|  43013|  61092| 1|  45370|TN   |
|   48282|James   ||Gray|Gray|  |Ind|  43011|  59775| 4|  45459|TN   |
|   48288|John||Miglietta   |Miglietta   |  |Ind|  43013|  59778| 5|  45462|TN   |
|   48007|Mike||McWherter   |McWhrtr |  |Dem|  43440|  60947| 2|  45483|TN   |
|   48012|Bill||Haslam  |Haslam  |  |GOP|  43440|  60948| 1|  45484|TN   |
|   48013|Michael ||Clark   |Clark   |  |Dem|  43003|  60957| 2|  45485|TN   |
|   48022|Chuck   ||Fleischmann |Flschmn |  |GOP|  43009|  60964| 1|  45487|TN   |
|   48036|Scott   ||DesJarlais  |DesJarls|  |GOP|  43011|  61091| 1|  45498|TN   |
|   48060|Brett   ||Carter  |Carter  |  |Dem|  43015|  61093| 2|  45517|TN   |
|   48063|Greg||Rabidoux|Rabidox |  |Dem|  43017|  60982| 2|  45520|TN   |
|   48066|Stephen ||Fincher |Fincher |  |GOP|  43019|  60983| 1|  45522|TN   |
|   48072|Charlotte   ||Bergmann|Bergmnn |  |GOP|  43020|  60986| 1|  45528|TN   |
|   48250|Bayron  ||Binkley |Binkley |  |Ind|  43440|  60949| 3|  45646|TN   |
|   48313|Brandon ||Dodds   |Dodds   |  |Ind|  43440|  60950| 4|  45647|TN   |
|   48253|Samuel  ||Duck|Duck|  |Ind|  43440|  60951| 5|  45648|TN   |
|   48257|Mike||Knois   |Knois   |  |Ind|  43440|  60952| 9|  45649|TN   |
|   48258|Boyce   ||McCall  |McCall  |  |Ind|  43440|  60953|10|  45650|TN   |
|   48259|Donald  ||McFolin |McFolin |  |Ind|  43440|  60954|11|  45651|TN   |
|   48260|Linda   ||Perry   |Perry   |  |Ind|  43440|  60955|12|  45652|TN   |
|   48261|James   ||Reesor  |Reesor  |  |Ind|  43440|  60956|13|  45653|TN   |
|   48262|Thomas  ||Smith   |Smith   |  |Ind|  43440|  60989|14|  45654|TN   |
|   48266|Kermit  ||Steck   |Steck   |  |Ind|  43003|  60958| 3|  45656|TN   |
|   48267|D.H.||Andrew  |Andrew  |  |Ind|  43007|  60959| 3|  45657|TN   |
|   48269|James   ||Headings|Headings|  |Ind|  43007|  60960| 4|  45658|TN   |
|   48270|Joseph  ||Leinweber   |Leinwbr |  |Ind|  43007|  60961| 5|  45659|TN   |
|   48271|Greg||Samples |Samples |  |Ind|  43007|  60962| 6|  45660|TN   |
|   48272|Don ||Barkman |Barkmn  |  |Ind|  43009|  60965| 3|  45661|TN   |
|   48273|Mark||DeVol   |DeVol   |  |Ind|  43009|  60966| 4|  45662|TN   |
|   48274|Gregory ||Goodwin |Goodwin |  |Ind|  43009|  60990| 5|  45663|TN   |
|   48275|Robert  ||Humphries   |Humphrs |  |Ind|  43009|  60967| 6|  45664|TN   |
|   48276|Mo  ||Kiah|Kiah|  |Ind|  43009|  60968| 7|  45665|TN   |
|   48277|Savas   ||Kyriakidis  |Kyriakds|  |Ind|  43009|  60969| 8|  45666|TN   |
|   48281|Paul||Curtis  |Curtis  |  |Ind|  43011|  60970| 3|  45667|TN   |
|   48283|Richard ||Johnson |Johnson |  |Ind|  43011|  60992| 5|  45668|TN   |
|   48284|Gerald  ||York|York|  |Ind|  43011|  60971| 6|  45669|TN   |
|   48286|Stephen ||Collings|Collings|  |Ind|  43013|  60973| 3|  45670|TN   |
|   48287|Bill||Crook   |Crook   |  |Ind|  43013|  60974| 4|  45671|TN   |
|   48289|Jackie  ||Miller  |Miller  |  |Ind|  43013|  60975| 6|  45672|TN   |
|   48290|Joe ||Moore   |Moore   |  |Ind|  43013|  60993| 7|  45673|TN   |
|   48291|John||Smith   |Smith   |  |Ind|  43013|  60994| 8|  45674|TN   |
|   48292|Clark   ||Taylor  |Taylor  |  |Ind|  43013|  60976| 9|  45675|TN   |
|   48293|James   ||Whitfield   |Whitfield   |  |Ind|  43013|  60977|10|  45676|TN   |
|   48295|Brandon ||Gore|Gore|  |Ind|  43015|  60978| 4|  45677|TN   |
|   48296|Tommy   ||Hay |Hay |  |Ind|  43015|  60979| 5|  45678|TN   |
|   48297|David   ||Purcell |Purcell |  |Ind|  43015|  60980| 6|  45679|TN   |
|   48298|Stephen ||Sprague |Sprague |  |Ind|  43015|  60981| 7|  45680|TN   |
|   48300|J.W.||Stone   |Stone   |  |Ind|  43017|  60996| 3|  45681|TN   |
|   48301|Donn||Janes   |Janes   |  |Ind|  43019|  60984| 3|  45682|TN   |
|   48302|Mark||Rawles  |Rawles  |  |Ind|  43019|  60985| 4|  45683|TN   |
|   48304|Perry   ||Steele  |Steele  |  |Ind|  43020|  60987| 3|  45684|TN   |
|   48305|Sandra  ||Sullivan|Sullivan|  |Ind|  43020|  60988| 4|  45685|TN   |
|   54150|||Yes |Yes |  |Yes|  49017|  2| 1|  46785|UT   |
|   54151|||No  |No  |  |No |  49017|  3| 2|  46786|UT   |
|   55746|Solomon ||Ortiz   |Ortiz   |  |Dem|  45897|342| 2|  46856|TX   |
|   70921|Francis ||Becker  |Becker  |  |GOP|  36584|  32283| 2|  46858|NY   |
|   70924|Francis ||Becker  |Becker  |  |Con|  36584|  32283| 4|  46858|NY   |
|   71493|Francis ||Becker  |Becker  |  |Inp|  36584|  32283| 3|  46858|NY   |
|   56318|Pete||Sessions|Sessions|  |GOP|  48733|358| 1|  47078|TX   |
|   55819|Lloyd   ||Doggett |Doggett |  |Dem|  45895|292| 2|  47086|TX   |
|   56162|Mac ||Thornberry  |Thrnbrry|  |GOP|  45883|299| 1|  47091|TX   |
|   55743|Sheila  ||Jackson Lee |Lee |  |Dem|  45888|312| 2|  47104|TX   |
|   51213|Randy   ||Forbes  |Forbes  |  |GOP|  47007|711| 1|  47122|VA   |
|   51220|Morgan  ||Griffith|Griffith|  |GOP|  47017|  58574| 1|  47410|VA   |
|   56160|Kay ||Granger |Granger |  |GOP|  45882|296| 1|  47451|TX   |
|   56166|Ron ||Paul|Paul|  |GOP|  45884|302| 1|  47458|TX   |
|   55740|Ruben   ||Hinojosa|Hinojosa|  |Dem|  45885|304| 2|  47462|TX   |
|   55741|Silvestre   ||Reyes   |Reyes   |  |Dem|  45886|306| 2|  47467|TX   |
|   51217|Eric||Cantor  |Cantor  |  |GOP|  47013|715| 1|  47474|VA   |
|   55744|Charlie ||Gonzalez|Gonzalez|  |Dem|  45890|319| 2|  47847|TX   |
|   53640|Gary||Herbert |Herbert |  |GOP|  45672|  44298| 2|  48146|UT   |
|   51210|Bobby   ||Scott   |Scott   |  |Dem|  47005|   1451| 2|  48182|VA   |
|   51215|Bob ||Goodlatte   |Goodlatt|  |GOP|  47011|714| 1|  48185|VA   |
|   51218|Jim ||Moran   |Moran   |  |Dem|  47015|   1453| 2|  48187|VA   |
|   51219|Rick||Boucher |Boucher |  |Dem|  47017|717| 2|  48190|VA   |
|   51222|Frank   ||Wolf|Wolf|  |GOP|  47019|719| 1|  48192|VA   |
|5981|Doc ||Hastings|Hastings|  |GOP|  48011|   1475| 2|  48445|WA   |
|5993|Norm||Dicks   |Dicks   |  |Dem|  48015|   1479| 1|  48454|WA   |
|5989|Cathy McMorris  ||Rodgers |Rodgers |  |GOP|  48013|  46291| 2|  48483|WA   |
|   71611|Anthony ||Gronowicz   |Gronwcz |  |Grn|  36587|  32872| 5|  48531|NY   |
|   51007|Patrick ||Leahy   |Leahy   |  |Dem|  46373|   1760| 6|  48564|VT   |
|   51199|Brian   ||Dubie   |Dubie   |  |GOP|  46375|  45222| 1|  48575|VT   |
|   51102|Peter   ||Welch   |Welch   |  |Dem|  46374|  58883| 4|  48621|VT   |
|   70116|Jose E. ||Serrano |Serrano |  |Dem|  36596|   1545| 1|  48654|NY   |
|   71251|Jose E. ||Serrano |Serrano |  |WF |  36596|   1545| 4|  48654|NY   |
|   70111|Yvette  ||Clarke  |Clarke  |  |Dem|  36591|  32471| 1|  48729|NY   |
|   71235|Yvette  ||Clarke  |Clarke  |  |WF |  36591|  32471| 4|  48729|NY   |
|   71588|Charles ||Barron  |Barron  |  |Fre|  39760|  32276|10|  48742|NY   |
|   56142|Jeb ||Hensarling  |Hensrlng|  |GOP|  45875|277| 1|  48748|TX   |
|   56194|Michael ||Burgess |Burgess |  |GOP|  45896|   1017| 1|  48756|TX   |
|   56203|John||Carter  |Carter  |  |GOP|  48732|   1441| 1|  48766|TX   |
|   71238|Michael ||McMahon |McMahn  |  |Dem|  36593|  33335| 1|  48813|NY   |
|   71240|Michael ||McMahon |McMahn  |  |Inp|  36593|  33335| 3|  48813|NY   |
|   56177|Randy   ||Neugebauer  |Neugebr |  |GOP|  45889|   1796| 1|  48830|TX   |
|   53424|Jim ||Matheson|Mathesn |  |Dem|  45670|620| 1|  48890|UT   |
|   51414|Peter   ||Diamondstone|Dmndstn |  |Soc|  46373|   1157| 3|  48967|VT   |
|   51419|Jane||Newton  |Newton  |  |Soc|  46374|   1152| 3|  48968|VT   |
|   53631|Morgan  ||Philpot |Philpot |  |GOP|  45670|  58507| 2|  49002|UT   |
|   51459|Peter   ||Shumlin |Shumlin |  |Dem|  46375|  45461| 6|  49003|VT   |
|   55109|Nick||Rahall  |Rahall  |  |Dem|  49275|442| 2|  49010|WV   |
|   51235|Christopher ||DeCarlo |DeCarlo |  |Ind|  47021|  61130| 5|  49029|VA   |
|   55410|Joe ||Manchin |Manchin |  |Dem|  49607|  47450| 2|  49060|WV   |
|   53425|Rob ||Bishop  |Bishop  |  |GOP|  45669|618| 2|  49078|UT   |
|   51146|Scott   ||Rigell  |Rigell  |  |GOP|  47003|  60318| 1|  49125|VA   |
|   56048|Bill||White   |White   |  |Dem|  45901|  60210| 2|  49125|TX   |
|   51151|Robert  ||Hurt|Hurt|  |GOP|  47009|  45695| 1|  49130|VA   |
|   51159|Patrick ||Murray  |Murray  |  |GOP|  47015|  60331| 1|  49138|VA   |
|   56100|VaLinda ||Hathcox |Hathcox |  |Dem|  45874|  42348| 2|  49140|TX   |
|   51162|Robert  ||Wittman |Wittman |  |GOP|  47001|  57798| 1|  49141|VA   |
|   51163|Keith   ||Fimian  |Fimian  |  |GOP|  47021|  59052| 1|  49142|VA   |
|   55739|Al  ||Green   |Green   |  |Dem|  45879|  37280| 2|  49157|TX   |
|   56084|Ted ||Ankrum  |Ankrum  |  |Dem|  45880|  51455| 2|  49158|TX   |
|   51208|Krystal ||Ball|Ball|  |Dem|  47001|  61063| 2|  49164|VA   |
|   51209|Glenn   ||Nye |Nye |  |Dem|  47003|  58993| 2|  49165|VA   |
|   51212|Wynne   ||LeGrow  |LeGrow  |  |Dem|  47007|  61065| 2|  49166|VA   |
|   51214|Tom ||Perriello   |Perriello   |  |Dem|  47009|  59015| 2|  49167|VA   |
|   51216|Rick||Waugh   |Waugh   |  |Dem|  47013|  61066| 2|  49168|VA   |
|   51221|Jeff||Barnett |Barnett |  |Dem|  47019|  61067| 2|  49169|VA   |
|   51223|Gerry   ||Connolly|Connolly|  |Dem|  47021|  59040| 2|  49170|VA   |
|   51211|Chuck   ||Smith   |Smith   |  |GOP|  47005|  61064| 1|  49171|VA   |
|   51224|Kenny   ||Golden  |Golden  |  |Ind|  47003|  61121| 3|  49172|VA   |
|   51225|Jeffrey ||Clark   |Clark   |  |Ind|  47009|  61123| 3|  49173|VA   |
|   51226|Ron ||Fisher  |Fisher  |  |IGr|  47015|  59830| 3|  49174|VA   |
|   55747|Henry   ||Cuellar |Cuellar |  |Dem|  47179|327| 2|  49174|TX   |
|   51227|Stuart  ||Bain|Bain|  |Lib|  47011|  61124| 2|  49175|VA   |
|   51228|Jeffrey ||Vanke   |Vanke   |  |Ind|  47011|  61125| 3|  49176|VA   |
|   51229|Jeremiah||Heaton  |Heaton  |  |Ind|  47017|  61127| 3|  49177|VA   |
|   51230|Gail||Parker  |Parker  |  |IGr|  47001|  59800| 3|  49178|VA   |
|   51231|Floyd   ||Bayne   |Bayne   |  |IGr|  47013|  61126| 3|  49179|VA   |
|   51232|James   ||Quigley |Quigley |  |Lib|  47005|  61122| 3|  49180|VA   |
|   51233|John||Kelly   |Kelly   |  |Ind|  47005|  51698| 4|  49181|VA   |
|   51234|William ||Redpath |Redpath |  |Lib|  47019|  50496| 3|  49182|VA   |
|   51236|David   ||Gillis  |Gillis  |  |IGr|  47021|  61128| 3|  49183|VA   |
|   51237|David   ||Dotson  |Dotson  |  |Lib|  47021|  61129| 4|  49184|VA   |
|   51425|Ben ||Mitchell|Mitchell|  |LUn|  46375|  50649| 4|  49192|VT   |
|   70363|Andrew  ||Cuomo   |Cuomo   |  |Dem|  39760|   1506| 1|  49199|NY   |
|   70399|Andrew  ||Cuomo   |Cuomo   |  |Inp|  39760|   1506| 3|  49199|NY   |
|   71590|Andrew  ||Cuomo   |Cuomo   |  |WF |  39760|   1506| 5|  49199|NY   |
|   71584|Jimmy   ||McMillan|McMilln |  |Oth|  39760|  33338| 7|  49200|NY   |
|   71583|Howie   ||Hawkins |Hawkins |  |Grn|  39760|  32916| 6|  49211|NY   |
|   70142|Steve   ||Israel  |Israel  |  |Dem|  36582|   1510| 1|  49217|NY   |
|   70447|Steve   ||Israel  |Israel  |  |Inp|  36582|   1510| 3|  49217|NY   |
|   70449|Steve   ||Israel  |Israel  |  |WF |  36582|   1510| 5|  49217|NY   |
|   70102|Peter   ||King|King|  |GOP|  36583|   1514| 2|  49220|NY   |
|   70452|Peter   ||King|King|  |Inp|  36583|   1514| 3|  49220|NY   |
|   70453|Peter   ||King|King|  |Con|  36583|   1514| 4|  49220|NY   |
|   70105|Gary||Ackerman|Ackermn |  |Dem|  36585|   1519| 1|  49222|NY   |
|   70456|Gary||Ackerman|Ackermn |  |Inp|  36585|   1519| 3|  49222|NY   |
|   70458|Gary||Ackerman|Ackermn |  |WF |  36585|   1519| 5|  49222|NY   |
|   70117|Eliot   ||Engel   |Engel   |  |Dem|  36597|   1547| 1|  49224|NY   |
|   70464|Eliot   ||Engel   |Engel   |  |WF |  36597|   1547| 4|  49224|NY   |
|   70118|Nita||Lowey   |Lowey   |  |Dem|  36598|   1551| 1|  49237|NY   |
|   70466|Nita||Lowey   |Lowey   |  |Inp|  36598|   1551| 3|  49237|NY   |
|   70467|Nita||Lowey   |Lowey   |  |WF |  36598|   1551| 5|  49237|NY   |
|   70122|Maurice ||Hinchey |Hinchey |  |Dem|  36602|   1562| 1|  49247|NY   |
|   70488|Maurice ||Hinchey |Hinchey |  |Inp|  36602|   1562| 3|  49247|NY   |
|   70491|Maurice ||Hinchey |Hinchey |  |WF |  36602|   1562| 5|  49247|NY   |
|   70128|Louise  ||Slaughter   |Slaughtr|  |Dem|  36608|   1581| 1|  49266|NY   |
|   70518|Louise  ||Slaughter   |Slaughtr|  |Inp|  36608|   1581| 3|  49266|NY   |
|   70520|Louise  ||Slaughter   |Slaughtr|  |WF |  36608|   1581| 5|  49266|NY   |
|5974|Jay ||Inslee  |Inslee  |  |Dem|  2|   1465| 1|  49280|WA   |
